FIPS,State,County,PCH_LACCESS_POP_10_15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_SNAP15,PCT_LACCESS_WHITE15,PCT_LACCESS_BLACK15,PCT_LACCESS_HISP15,PCT_LACCESS_NHASIAN15,PCT_LACCESS_NHNA15,PCT_LACCESS_NHPI15,PCT_LACCESS_MULTIR15,PCH_LACCESS_POP_10_15_imputed,PCH_LACCESS_HHNV_10_15_imputed,PCT_LACCESS_SNAP15_imputed,PCT_LACCESS_WHITE15_imputed,PCT_LACCESS_BLACK15_imputed,PCT_LACCESS_HISP15_imputed,PCT_LACCESS_NHASIAN15_imputed,PCT_LACCESS_NHNA15_imputed,PCT_LACCESS_NHPI15_imputed,PCT_LACCESS_MULTIR15_imputed,Cluster Labels
51840,VA,Winchester,-33.639960689721065,11.40347842830402,0.7011498077835364,14.264192230599548,0.9492842999533222,0.8628446818323169,0.3268569547058573,0.0386836215659203,0.0076622688710696,0.8768511999938557,0,0,0,0,0,0,0,0,0,0,6
53001,WA,Adams,-21.576586960820656,-21.0096166435467,3.47904146116535,11.645867971086076,0.1976770641405638,6.506531740223356,0.0736821606058089,0.1679547674673451,0.0054007675382871,3.8653384577448047,0,0,0,0,0,0,0,0,0,0,7
53003,WA,Asotin,-3.151178164304848,35.17836345828984,2.095523428055435,18.034155678186607,0.0594757658449729,0.4288813106574421,0.0790080527953258,0.2325305190296175,0.0819476134196443,0.3775887196903366,0,0,0,0,0,0,0,0,0,0,6
53005,WA,Benton,-13.987264448521827,-26.799426782777736,1.837321281882886,16.165445246774063,0.1322646322423822,2.244975688344092,0.4483193093528974,0.1696545816638063,0.0226436462577603,1.615957221943183,0,0,0,0,0,0,0,0,0,0,0
53007,WA,Chelan,-5.482423136073119,63.58461032106456,2.24099256043623,17.22928647075373,0.0526311460123871,3.885588768566395,0.1889861459302651,0.1769918451934495,0.0186413231408303,2.8899063549527555,0,0,0,0,0,0,0,0,0,0,0
53009,WA,Clallam,11.116801799060651,80.53604079131686,4.196699763547321,18.8559977581298,0.4620879190508752,1.5033359011631562,0.3020934506967803,2.714788436673982,0.0394626711116263,1.6644163555907792,0,0,0,0,0,0,0,0,0,0,0
53011,WA,Clark,-1.3074856777825212,-6.204304481596084,2.3580623723126144,17.626506485453554,0.3536511080107884,1.2560962395491335,1.0544361395312922,0.1416670909457961,0.1188390129070417,1.2051946459604008,0,0,0,0,0,0,0,0,0,0,0
53013,WA,Columbia,0.0,106.59229939329956,5.734397048568105,24.562520061249387,0.0486808059378077,1.7182933887384355,0.1469869892199379,0.2700160174845709,0.0245218244237371,1.4426586375287789,0,0,0,0,0,0,0,0,0,0,0
53015,WA,Cowlitz,-16.458861111566957,-24.05379715150895,4.752719722717399,19.85707892242154,0.1540102134113084,2.113437222095137,0.3643303589838658,0.271657429265807,0.0538084954939325,1.8346805638031736,0,0,0,0,0,0,0,0,0,0,0
53017,WA,Douglas,-9.09501911468922,38.93080705549654,5.406409406750741,33.497603305673024,0.179897347201659,13.81040205593136,0.3268832394288439,0.3372093028701204,0.0672576508479188,8.21163728010606,0,0,0,0,0,0,0,0,0,0,4
